Æ ha ikke komme dit enno.	dialectal
Det sitter nok en tidligere nestleder et sted og irriterer seg over at ideen om en julelåt er tatt. Skulle brukt First House. 

Æ love å oppfør mæ bra
Æ ska ikke ta på dæ da
....på julefæsten. ♫♬	dialectal
#Get kunde over 5 år. Veldig bra tjenester. #telia kjøpte Get. Internet nede 3 ganger siste måned. Og de har økt prisen med en gang #dårligkundeopplevelse #aldriteliakunde	bokmål
@QuistDR Kan du alligatorsko i stedet?. Dem har vi i alle størrelser.	bokmål
@Exodus111 @Joarseternes @UriksFredrik @realDonaldTrump Eg e vel d, kan skriva dialekt	dialectal
@Hansmajestetoy @DplayNO @TVNorge Eg e han som har ansvar for kulepennane	dialectal
@r_grete @JohanVasara Delvis enig, æ e litt der at nynorsk e blanding av dialekte, og at d e viktig å snakke dialekt, for vi har ett mangfold av ord og uttykk rundt om	dialectal
@remIovin er har en som kan hjelpe, eg e bare forvirra på ka	dialectal
@FogAndNoise @rgteof @EUDeplorable Herlighet, ikke snakk om å vaske hender, det er snakk om at jeg ikke kan handle uten munnbind, ikke kan ha besøk eller gå i kirken, og at det graaadvis innføres stadig FLERE "tiltak"... på vei mot vaksinepass for å reise, jobbe, krysse landegrenser, tusen takk skal dere ha.	bokmål
@Langhalsen Må jo bare vente til de har snakka ferdig, da. 
En får ta folk som de er; enten de går kjempeseint i trappa foran deg eller de bruker litt tid på å få fram ordene.	bokmål
@RekstadYvind Når ein har andre avvik så er det "favorable genetic profile", men når ei svart kvinne har det er det eit biologisk overtramp, eit hån mot sporten, og ho er eigentleg mann. Det er så dårleg skjult det dei driv med. https://t.co/fWRduJAloo	mixed
@ValestrandRoger Det har heller ikke vært meningen og innlegget mitt har ikke gått på enkeltpersoner, tanken er at alle kan klare seg bedre om de går inn for det. Tror det hadde blitt tatt fiendtlig opp om jeg hadde sendt noen spesifikt en melding. Men kanskje verdt å prøve?	bokmål
Folk klager fordi de ikke kan invitere/akkomodere 10 personer i jula.
Eg har ikke hatt 10 personer på besøk i 2020,… https://t.co/CFSqkM9GGe	dialectal
@awahloe @PerArntsen Kidd ble nevnt kun fordi jeg husket navnet hans. Og de har vel heller ingen god kontakt etter Kidd sin tur til rivalene. Poenget er uansett at lojaliteten og vennskap må settes til side og Uniteds beste må være i fokus. Og akkurat nå tror jeg ikke trenerteamet er det beste.	bokmål
Klikka inn ved uhell. #dagbladet (på nett iaf) er en hinsides forjævlig pinlig affære. Hvor dumme vil de ha oss??	bokmål
@alexanderjoh24 De har jo gjort det ganske klart at dette betyr at de heller vil ha inn kristne, ahmadia og jesidiske kvoteflyktninger. Som vil si at de går vekk fra ordningen om at det er de som trenger det mest som skal få innpass.	bokmål
@gauteweb Hei Gaute,

Det jeg vil anbefale deg her, er å ta direkte kontakt med støtten for Minecraft: https://t.co/iEkH2Y0Y4e 

Her vil de ha mer rett verktøy og kunnskap til å kunne svare deg på best mulig måte angående dette.

Ha en fortsatt fin dag videre!

Mvh,
Odin	bokmål
@MariusHelgaa @RBMorsve @VGSvea @CalleTorp @Olset @ENesje @reidarsollie Husk - æ e fra Nordland ...:)	dialectal
@sukkerslott Sidan dei ho blir avhengig av er dei dei delte rundhanda ut på barneheimar så trur eg at det er chlordiazepoxide/Librium.	nynorsk
@bentehpeder Værste er når det er nyoppkjørte spor og de går med vilje for å ødlegge sporene	bokmål
@PLnorge_com Takk! men trur de må følge meg for at eg skal kunne sende pm til dere.	nynorsk
@salheenzuwawas @acmilan @emirates @jenspetter99 @arilasos Dem har ihvertfall forhåpninga i Milano	dialectal
æ sett te æ bli bekka
så tar æ affære

troninj 57	dialectal
Eg skal vere raus og tipse om at årets brukarråd i @digdir_no sin regi var gjennomført på hausten. Den hausten då til og med @juskurs vart heildigitale. ;-) https://t.co/PrQvGTYJvv	nynorsk
@einardag Ein av mine favorittar. Fordi eg skal helse på dei bikkjene ei gong.	nynorsk
@CSpange Jeg har snakket om dette med mange kvinner jeg kjenner. Ingen av dem har gitt uttrykk for at de synes dette er greit.	bokmål
HA DE FORPULTE JÆVELA PSYKOPAT FITTENE SOM MINE VENNER,SOM MIBE KJÆRESTER,SOM MØDRE TIL MINE BARN,SOM SJEFER FOR MINE OVER MEG,HA FORHOLD MED DE,HA FRED MED DE,ELLER GJØRE NOE ANNET ENN Å BRENNE DERE IG ALLE DERE TIL DERE HORENE DET ER SNAKK OM,I HÆLVETE. JEG SKAL FAEN IKKE HA EN	bokmål
Søndag morgon, null grader, lysegrå kvelv med nokre åpningar inn til stjerneheimen. Eg har fyrt opp i svartovnen og den trufaste slitaren gjer det den skal. Bygda er stille som ei klostercelle og hagen ligg svart som ein angrande syndars hjarte. Eg skal ha bakedag. Eller ikkje.	nynorsk
@bing1nho @NorwegianSpursy Kan også gjøre BPM, selge dyre bronzespillere bruke de til 200 i bronzeoppgradering så bruke de sølvspillerne i sølvoppgradering osv og til slutt gjøre de upgrade packsa men de går ut i dag og denne metoden tar jævla lang tid.	bokmål
@MariusDahl91 eg er fornøyd med den, fatteren e mindre fornøyd.

Men eg har sett Man Utd vinne en seriekamp på SoL, en dag som mest huskes for at City vant PL gullet.	dialectal
æ må ete nåt før æ finn spaden og kakke nån rett over tennern æ har ikke lunte til det her	dialectal
Det faktum at de har super-tvillinger gjør meg litt mindre begeistra for mine tvillingtantekids. Bittelitt	bokmål
@Lars_Peder @Golden_Cockerel Hvem vil dere ha inn i startelleveren av Lo Celso og Ndombele? Ikke lov til å svare begge to, selv om det er det vi alle ønsker.	bokmål
@darojovi @Tvitterfangen @amstray @ToveKje @havheg Eg skal ta høgde for at det er ting med dette kortet som gjer at det ikkje er 100% på høgde med eit pass, og at kortare gyldigheit difor er akseptabelt, men at ikkje prisen reflekterer det - særleg når dei biometriske dataa alt finst i passet - er ikkje greitt.	nynorsk
MÅYTE BESTIKKE NOEN TIL Å HATE NEG JA Å NÅ SKAL DE HA MEG IGJEN JA DET TRUR DE JA	mixed
Gleda meg til mai-salget hos @LerengAlf og @mbra74 når Tottenham vinne serien. Trur eg går for ein 5008 diesel.	nynorsk
Ikkje at eg har følgd Chuck Yeager veldig nært, eller vore aktiv fan, men den gamle flygar-helten har alltid vore ein aktiv og levande del av historia. No er han borte. https://t.co/ZjgE8XodPu	nynorsk
@arilasos @kflygind @StigNilssen Enig. I tillegg skal de ha skryt for å være veldig på ballen med podcast'ene. Pod'er med både Bjarne Berntsen og (eks) styreleder ila veldig kort tid etter at ting tok av. Også Veton-pod'en i sommer, da han fortsatt var Brann-spiller, må jo også trekkes frem. #PåBallen	bokmål
@AustheimStefan @EUDeplorable Kanskje bare rappe det eneste skiltet de har. Klenodium av et skilt.	bokmål
#KunstkritikkLive Hva var de viktigste kunsthendelsene på 2010-tallet, og hvilke konsekvenser vil de ha for fremtiden? Onsdag neste uke, 9. desember kl 18:30, inviterer Kunstkritikk til digital panelsamtale. https://t.co/UzIjLLjJ1a	bokmål
@r_grete @MteTone @ibjerc @OArnfinn @Revetal @KnutWHermansen @PerTopai @AnneHolmen @MarianneM10 @Mannsperson Nam, det at dere har fått lokal take away er jo helt fantastisk bra, kanskje hun må lage seg storkjøkken etterhvert 😂	bokmål
@lottelol Å sette pizzadeig syns æ e 1 poeng, for pizzaen blir tusen ganga bedre enn med ferdig bunn og det e litt styr
1 poeng til dæ!	dialectal
Må legge til en ting om dette: Det fremstår som fullstendig feilbruk av video. Dommerne vet om de har fløytet og frikastet er tatt eller ikke. De går kun til video fordi de er feige, og vil utsette og "fraskrive" seg den tøffe og matchavgjørende beslutningen. Svakt håndverk IMO. https://t.co/i4rLy2h4gM	bokmål
@EiendomsmeglerO @joachim_enoksen De har ihvertfall ikke forstått begrepet 'arbeidende kapital' og rentes rente. Man må tydeligvis begynne med et lass med penger for å bli 'rik'. Egentlig er de jo rikere enn 2% av verdens befolkning selv, men nekter å innse det.	bokmål
Hva skal elevene være med å bestemme? Hvor skal de ha innflytelse? Skal elevene ha noe å si når det gjelder sine egne vurderinger og karakterer?

Hvordan jobber du med elevmedvirkning på din skole?
https://t.co/aotm43w4xS https://t.co/GWglrARhjW	bokmål
Eg e snart ferdig med bokmål tentamen...

eg skreiv litt for fort.	dialectal
@KSteigen Folkekjær twitrar i Vadsø uttalar i pressemelding til norske riksaviser:

- Eg e faen ikkje interessert å være kjøpt og betalt!	dialectal
HO FREESTYLA HER HJELPPPPPP HADDE AINA BEDT MEJ OM Å GÅ FRAMFOR DEI ANDRE Å IMPROVISERE NOKE SANN??????? I COULD NEVER ho e noke anna sann deadass	mixed
@ingelin_n @Klassekampen @KrFNorge Hva med alt annet som dere inviterer Frp til å være premissleverandører for, er det det beste dere har å by på til det du sier - folk som er opptatt av solidaritet?	bokmål
RB Leipzig har gjort det de har villet første 20 minuttene. Sliter offensivt og henger ikke sammen defensivt. Kan bli stygt om det ikke skjer noe raskt. #LEIMUN #ChampionsLeague	bokmål
Ja, ja, de er no ulike då, det skal de ha!	bokmål
Barnehageprisen og SFO-prisen har derimot økt i hele regjeringsperioden. Hvis KrF ville gjøre noe for alle familier, kunne de ha kjempet for å fryse disse satsene i stedet. /7	bokmål
@MagneBjella De sle berre omkring sæ med kor myj dem spare.
Kanskje det bli så dem har råd til brillestøtte snart?	dialectal
@marenostbo Aha
Eg har forsøkt å reklamere på ei panne der emaljen sprakk. Gjaldt ikkje der heller gitt...	nynorsk
Sykt sulten og lyst på nybakt brød, kanskje eg ska hiv i gang en surdeig! Vent litt..	dialectal
@JacobGudiol Synes personlig at dere har klare regler som befolkningen kan forholde seg til og som dere kan følge. Hvis man setter klare begrensninger, så vil aksepten bli lavere. Se til Danmark..ingen vil følge regj. anbefaling for julefeiring. Heller råd om hvordan man kan feire tryggest.	bokmål
@aselliaas @DavyWathne @kimrudpetersen @nff_info Ikke bare klaging spillerne utsetter dommerne for. Hva med all filmingen? De går aktivt inn for å lure dommeren. Trodde VAR skulle få dette, bla. til å opphøre. De hadde/har virkelig mulighetene til dette nå, men klarer ikke.	bokmål
@wiiikern Jeg vet er det er mest komfortabelt i en boble det venstresiden kun vil de fattige godt, nå er realiteten slik at de er med å bidrar til at de fattige holdes fattige. År etter år stemmer de for at de fattigste skal få svi når de går i butikken for å handle det samme som de rike	bokmål
@Staales1 Det vart tilgjengeleg når heile konferansprogrammet var over, nettopp no.

Det vart litt lite pause under vegs, så no skal eg ha lunsjpause!🥪	nynorsk
@erna_solberg @abhadland Takk skal dere ha: at dere vil hjelpe mine brødre og søstre i troen. Det skal ikke glemmes.	bokmål
@andershartmann De har vel stort sett kjøpt seg en bedre (dyrere, nye lån) bolig, muligens et annet sted i byen!? Hadde vært interessant å se grafiken over sammen med median botid i bolig og område.	bokmål
Solskjærs United? Snart 2 år og jeg vet fortsatt ikke hva man prøver på. Gjenkjennelighet og måten man ønsker å fremstå med ball. Dette Leipzig-laget er svakere spiller for spiller enn United. De har bare en veldig mye bedre coach/manager.	bokmål
@kkristensen_ No må du pinadø gje dæ! Æ e æktfødd Trønder æ, å Hærregu så ståijlt æ e tå d ! 
(At mine foreldre valgte å bli klimaflyktninger(?) til Sarpsborg har jeg aldri klandra dem for)	mixed
@Mo_Ell mulig, når folk er kommet i en alder de har pratet alt, da er det best å sitte sammen på bingo?	bokmål
Kakao og vatn til første time. Bok i sekken, og kontaktlinser, til etterpå. Eg skal til frisøren!	nynorsk
@MartinArseth Eg skal til Bergen i helga for å leige ut leiligheita mi der. Eg har ikkje hatt på munnbind sidan sist eg var der for 6 veker sidan. Uvanleg å bruke det på Sunnmøre. Men no er det jo sjeldan vi går nærmare kvarandre enn 3 meter her då. Med mindre det er noko på salg.	nynorsk
@hedlybn Fake news ja. Stakkars Therese, hu har da aldri gjort noe galt.	mixed
Nå skal de ha avtaler med meg nå,tror de har brutt nok avtaler  jeg,jeg tror de har sveket feil mann jeg,jeg tror de har vmbtærutt sine ordre 7 ganger for mye jeg,jeg tror de har løyet ett par ganger for mye jeg en lager ikke avtaler med slike nei,for det at de skal gjøre så,så	bokmål
@claudnaine EG E ENNÅ VÅKEN MEN EG SKA FAEN SOVNA NÅ ME EINGANG PGA DENNE TWEETEN	dialectal
@inconvergent Ser den. Jeg ante ikke at jeg var i stand til å være så klengete på to meters avstand, jeg, men jeg h… https://t.co/D74nZiOvw6	bokmål
@tosaetr @Ruter Åpenbart ikke: Jeg har hatt app i årevis, og nå er den funksjonen fjernet. Er gammel systemerer/programmerer, og lurer veldig på hvor hva gikk galt. Vil de ha oss ut av appen, og over på felles kontaktflater - i koronaens tid?
Det må ha rablet for noen.	bokmål
huff 

sitter med bar overkropp
uten t skjorte
for å parrere det stadige svetteanfall

men 
plutselig blir jeg vars

æ har blitt frøssin

må ha på mæ

igjæn	bokmål
Både sivil politi kvinnen og mannen som ankom hotellet hadde våpen . Trodde det var påbud , dem uniformerte var hel… https://t.co/Qlny9d0LTR	dialectal
Kommer til å ha en julekalender nokken daga i desember, og detta e luke 1. I ska fram til en spiller: 

- Han har spilt en sesong i 1.div i Telialigaen
- Over halvparten av kampan hannes leverte han over 1.00 i rating
- Har en av dem kuleste nicksa i TLhistorien.

Premie: 111kr	dialectal
@polititroms Når en fremtidig regjering går ut med en offisiell unnskyldning for det svineriet dere har stelt i stand i disse årene, så sitter dere på gamlehjemmet og skammer dere inn til beinet over det nyhetsinnslaget.	bokmål
@toogoldensun genser elle to fra golvet liksom😃 e ikkje sånn at eg vil at rommet mitt ska sjå ut som nåken har hatt krig der inne men eg har bare ikkje mental styrke te å gjør da akkurat no ynnskyld😃	dialectal
@Goitericus @HansMagnusNils1 Haha.. ja, jeg tar ikke tlf fra ukjente tlf nr. 

Da får de ha det så godt disse legene, 
være så viktige at de ikke kan vise hvilket nr de ringer fra, blir for dumt. 

Hva er de redd for? 
At vi pasienter skal plage de med mld og oppringninger?	bokmål
Bra eg kan være matros med pappa når eg e heime https://t.co/GxvXyuMzEU	dialectal
@SigridSollund Eg skal be smittevernoverlegen her i byen krevje at du kjem langt fram i vaksinasjonskøen. 

Om vi berre hadde hatt ein smittevernsoverlege.	nynorsk
@JanIngvald @RunarHauge @jenspetter99 Damelaget til Arna-Bjørnar treng sikkert fleire unge tallent. Så kan ho gå i far og farfars fotspor, og kanskje dra det lengre i Ådna.	nynorsk
Eg har gjort meg erfaringar som pasient pga kneskade. Eg har fått hjelp, blitt operert, men å gå tur er i dag berre ein draum. No byr eg på meg sjølv for å bidra til å utvikle helsetenesta og hjelpe andre i liknande situasjon #kne #protese @fysioterapeut1  https://t.co/QtzG6bwx7P	nynorsk
@ToldnesG @Edvartsen Dette burde dere ha prioritert i dag, evt sendt intevjuet senere.	bokmål
@tobiaskvalvik @MariusDahl91 @niklasaune Du må ikke tru at det e æ som har lært han det språkbruket her!	dialectal
Eg har aldri møtt nokon som bruker ordet vinterfest. Både kristne, ateistar og muslimar, både kommunistar og liberalarar, i min omgangskrets seier jul. Nokre ganske få seier jol. Eg er rimeleg langt ute på venstresida.

Ikkje lat ytre høgre skapa ein kulturkrig ut av ingenting.	nynorsk
@olavtorvund @politietost Har du ikke oversikt burde du holde deg hjemme. Men for tryggheten sin del, så burde fotgjengere bruke refleks uansett, å se seg for før de går over veien - ikke bare tusle ut i veien, som mange gjør.	bokmål
Nei nå koser jeg meg ass! Takk skal dere ha Våleren[Oga!	bokmål
Eg veit at eg ikkje bør la meg sjøl bli irritert over at lokalavisa mi gjer sånt, men eg veit heller ikkje åssen eg skal slutte med det utan å berre slutte å oppsøke lokalavisa på nett. Høyrer de, @Ostlandsposten? https://t.co/2NGhcb0jo1	nynorsk
@elinlestrange Hvis regjeringspartiene taper valget vil de sitte i regjering til ca midten av oktober. Før de går av vil de legge frem statsbudsjettet for 2022. 

Samme prosedyre som da Stoltenberg-regjeringen gikk av i 2013. Ny regjering kan gjøre endringer på fremlagte statsbudsjett for 2022.	bokmål
@ThomasWergeland Thomas, jeg kjenner ikke saken din, skulle ønske jeg kunne hjulpet. Men det jeg har lært etter snart 10 år med NAV er følgende:’gjør eksakt som de sier, glem all fornuft og rasjonaliter. Ber de om en erklæring de har fått 10 ganger før, gi dem det. Prøv å allier deg med en lege 1	bokmål
@HeidiPersdatter Helt enig. Jeg har bilder av mine oldeforeldre framme, selv om jeg aldri har møtt dem. Har drevet slektsgransking i snart ti år, og brukt veldig mye tid på det. Arbeidet har gitt meg veldig mye. Jeg har fått bli kjent med mine aner, og det er stort, syntes jeg.	bokmål
@MagnusBarstad Ej sei ikkje at Therese gjorde dette med vilje og at ho har fått ein bevist fordel med dette, men når man gjer ein slik feil så skal man bli utelukket frå visse ting og ein ærespris er heilt klart ein slik ting.	dialectal
@USannhet @Cuervo3 Først og fremst kunne de ha holdt seg hjemme, synes jeg.

Og nå må jeg sjekke hva "Fasces" er för noe! 😁	bokmål
@IngaMarte @hansbrenna @safinadeklerk Ja, hvordan skal tilretteleggingen skje for elevene som har ekstra talent?

